query,title,link,published,snippet
dengue India,Lab-grown special mosquitoes can be the secret weapon to fight dengue - Mongabay-India,https://news.google.com/rss/articles/CBMiqAFBVV95cUxQU3RnQjE4ZFI0UXNCMnZsTXh5S1djUFhDS0NsV2FINWNJSEx1UU9VZVFRNW9CNndLNUZObk1WOHM1UEFnUmpoZ1huSTg1R1otdzNkNzduMUpEUGdDUWc4OENmOUpXTENLQTRib3VBUnJxR2ZwZkR0Y3B3U1dfMDZlQUZxYzlkRWs5VWgxRGl0Yjdwbkx1RVZqX05rbHNzQWZJZnFGNU0ydmI?oc=5,2023-07-20,"<a href=""https://news.google.com/rss/articles/CBMiqAFBVV95cUxQU3RnQjE4ZFI0UXNCMnZsTXh5S1djUFhDS0NsV2FINWNJSEx1UU9VZVFRNW9CNndLNUZObk1WOHM1UEFnUmpoZ1huSTg1R1otdzNkNzduMUpEUGdDUWc4OENmOUpXTENLQTRib3VBUnJxR2ZwZkR0Y3B3U1dfMDZlQUZxYzlkRWs5VWgxRGl0Yjdwbkx1RVZqX05rbHNzQWZJZnFGNU0ydmI?oc=5"" target=""_blank"">Lab-grown special mosquitoes can be the secret weapon to fight dengue</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Mongabay-India</font>"
dengue India,How rising dengue burden is costing India and Sri Lanka billions - India Today,https://news.google.com/rss/articles/CBMivwFBVV95cUxNUXpsV0k1SjVVU25qSkZaM3dqbFloa2ZuZUxOWWhtYXhOc295eWdIRHFJLXN0VXM5QURmcWFYOXV2NzBJa3RYc3BHclhOMzBCMWU1VkxlYkNYYzBWS0NoWlphUUFTa1pUeHk2Qk4tbDZ5MGY5dlQ5cDhiQzdGRE1JLVBoQUk3Q3dNMDZXZVhxN1NqYjdmcmxGd004Y2djN0FTdkZZV1l0RElKSUNiZ1FGcS02dEV5MHBLQlluZGYxWdIBxAFBVV95cUxNVmZRYmpqcmlBbU9zcVJoeEp0WUhZWkk5SHpYOW9sX25URUlfZ2lVMy1JT1NuOExiamFKM19HTVZra0pzWl9rNWFqLVpQMEdsSUgyTm1JR19PVmtLU09PcDQ3UFhDTXNwamxHYTg5ZEZ1czZGdldXZmIybmlpMXhma29QWkJRWUtCSHQ2TU0yOXB5SUR6U3h5eEozQTEzLVpIYTlfbzhSY1NEYkJrajBCS2VWaklxaUZJWHdTUE93eDYtSEpv?oc=5,2024-03-19,"<a href=""https://news.google.com/rss/articles/CBMivwFBVV95cUxNUXpsV0k1SjVVU25qSkZaM3dqbFloa2ZuZUxOWWhtYXhOc295eWdIRHFJLXN0VXM5QURmcWFYOXV2NzBJa3RYc3BHclhOMzBCMWU1VkxlYkNYYzBWS0NoWlphUUFTa1pUeHk2Qk4tbDZ5MGY5dlQ5cDhiQzdGRE1JLVBoQUk3Q3dNMDZXZVhxN1NqYjdmcmxGd004Y2djN0FTdkZZV1l0RElKSUNiZ1FGcS02dEV5MHBLQlluZGYxWdIBxAFBVV95cUxNVmZRYmpqcmlBbU9zcVJoeEp0WUhZWkk5SHpYOW9sX25URUlfZ2lVMy1JT1NuOExiamFKM19HTVZra0pzWl9rNWFqLVpQMEdsSUgyTm1JR19PVmtLU09PcDQ3UFhDTXNwamxHYTg5ZEZ1czZGdldXZmIybmlpMXhma29QWkJRWUtCSHQ2TU0yOXB5SUR6U3h5eEozQTEzLVpIYTlfbzhSY1NEYkJrajBCS2VWaklxaUZJWHdTUE93eDYtSEpv?oc=5"" target=""_blank"">How rising dengue burden is costing India and Sri Lanka billions</a>&nbsp;&nbsp;<font color=""#6f6f6f"">India Today</font>"
dengue India,Pune-based Serum Institute to soon start Phase I & II trials of dengue vaccine in India - Hindustan Times,https://news.google.com/rss/articles/CBMi6AFBVV95cUxOTWVNLU1uM05UTWh0RVpCM1ZDZlpWRDduRWZ5M0lGRy1sd2s0Mlluc1ZYQ05SQVAzdUxPSHRSZnl1aWdkQm5QdndTR3Q5QXNHblJNOW1UbkJJOTNlcjJPajFHMEExM1VCUXhZQm51RXJCTkd2dHQ1YXdYLWFLUmNlMXZ4Z2YxME9iT2RzYlAtaDQxRG9tZHdQUWZTamp5aHVOaGRxS0Y5ZEp4SEtoNVVKRjJQb09tZzRmV2E0cm1SMWtuNWNhMVFLc1RiWDRZZGllM3ZZY1hJdVNFRGIwaWJoVE9hQkdhMGlG?oc=5,2023-11-27,"<a href=""https://news.google.com/rss/articles/CBMi6AFBVV95cUxOTWVNLU1uM05UTWh0RVpCM1ZDZlpWRDduRWZ5M0lGRy1sd2s0Mlluc1ZYQ05SQVAzdUxPSHRSZnl1aWdkQm5QdndTR3Q5QXNHblJNOW1UbkJJOTNlcjJPajFHMEExM1VCUXhZQm51RXJCTkd2dHQ1YXdYLWFLUmNlMXZ4Z2YxME9iT2RzYlAtaDQxRG9tZHdQUWZTamp5aHVOaGRxS0Y5ZEp4SEtoNVVKRjJQb09tZzRmV2E0cm1SMWtuNWNhMVFLc1RiWDRZZGllM3ZZY1hJdVNFRGIwaWJoVE9hQkdhMGlG?oc=5"" target=""_blank"">Pune-based Serum Institute to soon start Phase I & II trials of dengue vaccine in India</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Hindustan Times</font>"
dengue India,Epidemiology of dengue in SAARC territory: a systematic review and meta-analysis - Parasites & Vectors,https://news.google.com/rss/articles/CBMiiAFBVV95cUxNU1dYOXA0ejJZdmJvR3hCTGdianctOG5uRHM5U0hVaFRDZ0ZzY0REZjIyZTd5b0ZPVjFWaXFTSGtFc2ZxbXdHUHFUNy1MVG1CSC02Wm5aQ0lydGdyc3lfV0ttTXVfQmlWaDI4M3F2cU04ZGQyM2k0X1dVdm1peW5zRFpyN0lTSGFi?oc=5,2022-10-24,"<a href=""https://news.google.com/rss/articles/CBMiiAFBVV95cUxNU1dYOXA0ejJZdmJvR3hCTGdianctOG5uRHM5U0hVaFRDZ0ZzY0REZjIyZTd5b0ZPVjFWaXFTSGtFc2ZxbXdHUHFUNy1MVG1CSC02Wm5aQ0lydGdyc3lfV0ttTXVfQmlWaDI4M3F2cU04ZGQyM2k0X1dVdm1peW5zRFpyN0lTSGFi?oc=5"" target=""_blank"">Epidemiology of dengue in SAARC territory: a systematic review and meta-analysis</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Parasites & Vectors</font>"
dengue India,"Dr. Mansukh Mandaviya reviews Situation and Preparedness status of public health system for Prevention, Containment and Management in view of Rising Dengue Cases in the country - PIB",https://news.google.com/rss/articles/CBMiaEFVX3lxTE1NUHF4ZVA2a0tpaDdqWTViNy1TR210UnJPdzA2QXBBcTBPcV9DRXhiQmNFNDVKaHVXbGtiRU95a1I0VVBSMGxPX29MdXpZSzBJS1BrOUJvb3ZZbmR0NFQzX3hzbmVZZ3Ay?oc=5,2023-09-27,"<a href=""https://news.google.com/rss/articles/CBMiaEFVX3lxTE1NUHF4ZVA2a0tpaDdqWTViNy1TR210UnJPdzA2QXBBcTBPcV9DRXhiQmNFNDVKaHVXbGtiRU95a1I0VVBSMGxPX29MdXpZSzBJS1BrOUJvb3ZZbmR0NFQzX3hzbmVZZ3Ay?oc=5"" target=""_blank"">Dr. Mansukh Mandaviya reviews Situation and Preparedness status of public health system for Prevention, Containment and Management in view of Rising Dengue Cases in the country</a>&nbsp;&nbsp;<font color=""#6f6f6f"">PIB</font>"
dengue India,India's Dengue Epidemic Took Decades to Develop - Vax-Before-Travel,https://news.google.com/rss/articles/CBMigwFBVV95cUxNV3JlWFFISVZCQVE4Z1Q3LUt1bm5QNW40WnlOZmJwMDdfQ2VVVEJuNUM2RlpXSS1peS1lQklYaUk0Y2lTUFRDTzFIQ2lXcDRyTFh4bGtPLTc2OGRSNjZNai1BS1NQc3Ztb0RCN3J6dkhSamJ2ZkUyckdSTlFkeTc5c0RXdw?oc=5,2023-05-02,"<a href=""https://news.google.com/rss/articles/CBMigwFBVV95cUxNV3JlWFFISVZCQVE4Z1Q3LUt1bm5QNW40WnlOZmJwMDdfQ2VVVEJuNUM2RlpXSS1peS1lQklYaUk0Y2lTUFRDTzFIQ2lXcDRyTFh4bGtPLTc2OGRSNjZNai1BS1NQc3Ztb0RCN3J6dkhSamJ2ZkUyckdSTlFkeTc5c0RXdw?oc=5"" target=""_blank"">India's Dengue Epidemic Took Decades to Develop</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Vax-Before-Travel</font>"
dengue India,"When it comes to a dengue vaccine, we might have to accept imperfection - Nature",https://news.google.com/rss/articles/CBMiX0FVX3lxTFBEdHFhc0VLLU5mWnJTNXJWSkpGeElMS0VOTUZWaHhIX2ZmcXN5aHZ2NnNGWndESDhOMlBnVElUUFllQjBLVWU5R1M3TWQ4d1BEVVIzbWlnRC1LWWpaV3VR?oc=5,2023-07-12,"<a href=""https://news.google.com/rss/articles/CBMiX0FVX3lxTFBEdHFhc0VLLU5mWnJTNXJWSkpGeElMS0VOTUZWaHhIX2ZmcXN5aHZ2NnNGWndESDhOMlBnVElUUFllQjBLVWU5R1M3TWQ4d1BEVVIzbWlnRC1LWWpaV3VR?oc=5"" target=""_blank"">When it comes to a dengue vaccine, we might have to accept imperfection</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Nature</font>"
dengue India,Vaccine for dengue may be available commercially by mid-2026 - The Hindu,https://news.google.com/rss/articles/CBMivwFBVV95cUxOWTRNTmdNdHM1Y0dqeEtwTlE5Q29tX2tqX3dMV3h3ZkxOTnh6OGJ5b2g2LUVEQk1MdlVCblgwRlFSTmQyaHQxRkMzT2pYTlE1LXY3YXVqUHdOOFMzNnRYSEhEUENSeWt5dHhxSXZ6WVk1U0lNLWNMNWJXM2wzdGtqcTVaNThsSS0xaEZjMElrT3lIdUNnUjIySmd2dG83T3F3UXZicWU4V2ZhQzdaYXJ3U25Rbmtna2g4bnNHRVVEa9IBxgFBVV95cUxPRTFVa05MLTMtTkRCb19FV3pQYlFYRkdJWUIwbjVDMDFaRXE0NFY4SFFQbWlxMnpSTjcwX29BZGNid195ZXhRdDBtZHpFS1pmU0RRRTJvVXVMX2ZUYVRzNnl6S01PMGpfUlg5T0dUeEpORmxtbFVQSDllbmM1NmNvNUlzQzloc2FnRzFENVlmdy1zbkkweFF4SDNNRl9nNi1ERFpHM3lLTTdHOTNma0V4eHBTcktpWjJrTWU4NENHbGZPcDM2Z2c?oc=5,2024-03-18,"<a href=""https://news.google.com/rss/articles/CBMivwFBVV95cUxOWTRNTmdNdHM1Y0dqeEtwTlE5Q29tX2tqX3dMV3h3ZkxOTnh6OGJ5b2g2LUVEQk1MdlVCblgwRlFSTmQyaHQxRkMzT2pYTlE1LXY3YXVqUHdOOFMzNnRYSEhEUENSeWt5dHhxSXZ6WVk1U0lNLWNMNWJXM2wzdGtqcTVaNThsSS0xaEZjMElrT3lIdUNnUjIySmd2dG83T3F3UXZicWU4V2ZhQzdaYXJ3U25Rbmtna2g4bnNHRVVEa9IBxgFBVV95cUxPRTFVa05MLTMtTkRCb19FV3pQYlFYRkdJWUIwbjVDMDFaRXE0NFY4SFFQbWlxMnpSTjcwX29BZGNid195ZXhRdDBtZHpFS1pmU0RRRTJvVXVMX2ZUYVRzNnl6S01PMGpfUlg5T0dUeEpORmxtbFVQSDllbmM1NmNvNUlzQzloc2FnRzFENVlmdy1zbkkweFF4SDNNRl9nNi1ERFpHM3lLTTdHOTNma0V4eHBTcktpWjJrTWU4NENHbGZPcDM2Z2c?oc=5"" target=""_blank"">Vaccine for dengue may be available commercially by mid-2026</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Hindu</font>"
dengue India,Symptoms of dengue fever and how to treat it at home - Times of India,https://news.google.com/rss/articles/CBMi5wFBVV95cUxQanpsb3U5QWxFZDJuVnVhVVFOaS1aMkVXTUU2bXY3S2p5Zm82elpXS3pUeFVIWlJfc05EV0Q2SFJTN0tnMW9GWnhBVXV3QnlSaXlNMU5MYTA5UlJjb215dmFVMExyOXRNMUYtbWgwd3VNd0VUVmpLTDhjcC1RUWdPc0NsSUNHeG9DRmZjM0RMNEtTM29MaXE2Wk5aNGhrQWlRVkxXN3drZEJnWUFCXzdvVDBhTjZpem9LT1NsMlZFUUhkVU5OekFFYmdrdm9kTHJNbWUyaDIwdjA0UWV6ZE45NjZGQUdweGPSAewBQVVfeXFMUDFlRGpydmh6clItczVtNllzVTdwNWV5WkNnMEl6R2dBLWFQbTRFbjA0aFZ4VzlqLWhOVDVDXzV1RzRUUmM3Sk9EbUhzdkxmcmFJanFhekw0dE9VUy1qMlAwQmVOeXItSVo2VGpWMllMN0cyM0JQTEVxLTl1QldQQ3YxcFZ5aV9SbGtjY2ZmRVJMalpyS2RicW0wRk1aRmVYaVAyQXJ6eUsyYXdDUllyMEdHdklCSV9xZDhVbE01OWVHNHRxN0VRRm9RVHZkRTRlUW4zSFhyQ3dSYWlVOEtHX2RkU1hCUEZZdzllcko?oc=5,2023-09-27,"<a href=""https://news.google.com/rss/articles/CBMi5wFBVV95cUxQanpsb3U5QWxFZDJuVnVhVVFOaS1aMkVXTUU2bXY3S2p5Zm82elpXS3pUeFVIWlJfc05EV0Q2SFJTN0tnMW9GWnhBVXV3QnlSaXlNMU5MYTA5UlJjb215dmFVMExyOXRNMUYtbWgwd3VNd0VUVmpLTDhjcC1RUWdPc0NsSUNHeG9DRmZjM0RMNEtTM29MaXE2Wk5aNGhrQWlRVkxXN3drZEJnWUFCXzdvVDBhTjZpem9LT1NsMlZFUUhkVU5OekFFYmdrdm9kTHJNbWUyaDIwdjA0UWV6ZE45NjZGQUdweGPSAewBQVVfeXFMUDFlRGpydmh6clItczVtNllzVTdwNWV5WkNnMEl6R2dBLWFQbTRFbjA0aFZ4VzlqLWhOVDVDXzV1RzRUUmM3Sk9EbUhzdkxmcmFJanFhekw0dE9VUy1qMlAwQmVOeXItSVo2VGpWMllMN0cyM0JQTEVxLTl1QldQQ3YxcFZ5aV9SbGtjY2ZmRVJMalpyS2RicW0wRk1aRmVYaVAyQXJ6eUsyYXdDUllyMEdHdklCSV9xZDhVbE01OWVHNHRxN0VRRm9RVHZkRTRlUW4zSFhyQ3dSYWlVOEtHX2RkU1hCUEZZdzllcko?oc=5"" target=""_blank"">Symptoms of dengue fever and how to treat it at home</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Times of India</font>"
dengue India,Dengue fear grips India as receding flood water may act as a catalyst - India Today,https://news.google.com/rss/articles/CBMiwgFBVV95cUxOUWh6RTZ0SkdleE05WWZKRXpPb0JFOVFyZzVWazVHQ3JfS2VVVlpyQjVYbVk1Uml0YlBjMVJYU0RCaEQ1N3NtZHE5S0MxU2R0bFF1TnVmU1VWS0V4QjVvRzA2NHpTRjhlU20wZVZacDFqaVJSR3p0TldnUmlqZURvX2ZpMk0xZjJTT1lVWTFXUV80eDBIRnIya3ZST0ZWX0tXS2Mwd3N3OVFLNkJxVjZ3SWt4blI0cGhvVzV6YjV3dFVod9IBxwFBVV95cUxQRWpSMFhyNHc2T0tvaFRBdExZMlhwVzZMejFweWpKeXA5V2VDNTRYMjFHRVUxUC1FOGtTN0NROHlJemxacjFKc1M0UmlzX19TWG1uaTctNjhpZGRpRUVseWRDZmxKTFhUM0FrMTBPUWJaUk9WcW5ZMDZSa1J0S3NxVWJVM01aTUdHUmZoT3NzMDQ0VGNIME5IV1lQNlUyTE1SMXFuT19pbFNRVXZPSndGR0ppWk1zREY0d1hfSkpFT3VLNEJkZVFz?oc=5,2023-08-01,"<a href=""https://news.google.com/rss/articles/CBMiwgFBVV95cUxOUWh6RTZ0SkdleE05WWZKRXpPb0JFOVFyZzVWazVHQ3JfS2VVVlpyQjVYbVk1Uml0YlBjMVJYU0RCaEQ1N3NtZHE5S0MxU2R0bFF1TnVmU1VWS0V4QjVvRzA2NHpTRjhlU20wZVZacDFqaVJSR3p0TldnUmlqZURvX2ZpMk0xZjJTT1lVWTFXUV80eDBIRnIya3ZST0ZWX0tXS2Mwd3N3OVFLNkJxVjZ3SWt4blI0cGhvVzV6YjV3dFVod9IBxwFBVV95cUxQRWpSMFhyNHc2T0tvaFRBdExZMlhwVzZMejFweWpKeXA5V2VDNTRYMjFHRVUxUC1FOGtTN0NROHlJemxacjFKc1M0UmlzX19TWG1uaTctNjhpZGRpRUVseWRDZmxKTFhUM0FrMTBPUWJaUk9WcW5ZMDZSa1J0S3NxVWJVM01aTUdHUmZoT3NzMDQ0VGNIME5IV1lQNlUyTE1SMXFuT19pbFNRVXZPSndGR0ppWk1zREY0d1hfSkpFT3VLNEJkZVFz?oc=5"" target=""_blank"">Dengue fear grips India as receding flood water may act as a catalyst</a>&nbsp;&nbsp;<font color=""#6f6f6f"">India Today</font>"
dengue India,"Delhi sees dengue spike — nearly 5,000 cases so far, highest in 5 years - The Indian Express",https://news.google.com/rss/articles/CBMiwAFBVV95cUxQcEI5Z2lBMEx1WUNXSHdqZEpNemxpaDFxUVR6eW84RlNnSTZULUl4dk9NUnA5empqaTBrekhmZ1dnZkRCZnNndXY1bU5DVGVCeV9EeUc3Z1lyNkxielM4MS02ZllqTXRLZkZqbWF2ejNDbG01clpfN0h5YWE3WG9EM2lzTU53OWVsbWpjbXlVTlJVallneWFmeW5Sekk4cTIyQXc3WGxscHVZNHg5SmNNWW4tOURkQVZtb083VXpreWfSAccBQVVfeXFMT2VDa3pTR0YydnBrT3E4X1pORnRwandQUnRka1NXUVVGVUF5blFTSDBSa2RyajJ4MzZSUW96WW9XazVXa3BiUXN5OHNUZ0lnb3pLRGVlckhfMnFkbldsRnlTWnkyamhkX09WZFl5Rm5DSFh2Wk95d3JnaFgzcHJnTzJISXJCakhRdEJ4XzRNd3M4UFV6ckNvU1RmY3FJODhJdFVIQVhrZjRxRGhGVEdhaE9jWmpsZndHMzg4Q2htUElCNW1TMGNtRQ?oc=5,2023-10-25,"<a href=""https://news.google.com/rss/articles/CBMiwAFBVV95cUxQcEI5Z2lBMEx1WUNXSHdqZEpNemxpaDFxUVR6eW84RlNnSTZULUl4dk9NUnA5empqaTBrekhmZ1dnZkRCZnNndXY1bU5DVGVCeV9EeUc3Z1lyNkxielM4MS02ZllqTXRLZkZqbWF2ejNDbG01clpfN0h5YWE3WG9EM2lzTU53OWVsbWpjbXlVTlJVallneWFmeW5Sekk4cTIyQXc3WGxscHVZNHg5SmNNWW4tOURkQVZtb083VXpreWfSAccBQVVfeXFMT2VDa3pTR0YydnBrT3E4X1pORnRwandQUnRka1NXUVVGVUF5blFTSDBSa2RyajJ4MzZSUW96WW9XazVXa3BiUXN5OHNUZ0lnb3pLRGVlckhfMnFkbldsRnlTWnkyamhkX09WZFl5Rm5DSFh2Wk95d3JnaFgzcHJnTzJISXJCakhRdEJ4XzRNd3M4UFV6ckNvU1RmY3FJODhJdFVIQVhrZjRxRGhGVEdhaE9jWmpsZndHMzg4Q2htUElCNW1TMGNtRQ?oc=5"" target=""_blank"">Delhi sees dengue spike — nearly 5,000 cases so far, highest in 5 years</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Indian Express</font>"
dengue India,Debunking dengue myths in India: Separating fact from fiction - Times of India,https://news.google.com/rss/articles/CBMi8gFBVV95cUxQUldOcmdCVm5DZDhrRHpObnMxdUpEcjItZHhpZmZJbkFtSlp5REhQUXRJRVFvcVpKbVhwWTZ0RHhhMW1HRGJHSzg1Y3pSSE4zWF9lSkRvLTlrQ2stb0xrM0U4UDU1bzJuQ2E3aURub1FHb0p5dTd3c3h5aTlzYmREOEJmWHNaeXQ1UFdJSVhaeWRNVEpUQ2dBeU85U0wtNVU1WmxOX3dtOFlhcGJhLVMxSHNmTHlsa0tYQlk3aFVmMEpsOWM4aHZNcURIU0szbzAtcUdCT3dRUkN3NUFpMjdMSmVIZFAwOWZaaUJIN1pNQmQwQdIB9wFBVV95cUxOOUNPOTdHVFJZOFVKVDhvdnFZV0Mza1AtU2prOEZoTkwtRWliOEozSXJfLTdRSWdGMHNZTEZpdmF6ckl3TWFDNFZmYTBFX01uNkZqTld2ZXNPaGhuZ2Q0MGw5M0ZjQWFSSWlySTN2OFZtd0dIenF4WHVFUVdVOE1SM1h6TExOWDZPRFpkUkNZeGRULUg0RTN0ekNIb3A4RnlVMWJyS1J6MDJpMXBSU0ZOVmxNY2FsekF6c1BqUUVIQ2RxN2xxaXdkTkI3VkxySS05SUVna20tancyQjFpQnZoNFU1aXdwLXhaRnVQMzBqaEFqbG1vUjAw?oc=5,2024-05-16,"<a href=""https://news.google.com/rss/articles/CBMi8gFBVV95cUxQUldOcmdCVm5DZDhrRHpObnMxdUpEcjItZHhpZmZJbkFtSlp5REhQUXRJRVFvcVpKbVhwWTZ0RHhhMW1HRGJHSzg1Y3pSSE4zWF9lSkRvLTlrQ2stb0xrM0U4UDU1bzJuQ2E3aURub1FHb0p5dTd3c3h5aTlzYmREOEJmWHNaeXQ1UFdJSVhaeWRNVEpUQ2dBeU85U0wtNVU1WmxOX3dtOFlhcGJhLVMxSHNmTHlsa0tYQlk3aFVmMEpsOWM4aHZNcURIU0szbzAtcUdCT3dRUkN3NUFpMjdMSmVIZFAwOWZaaUJIN1pNQmQwQdIB9wFBVV95cUxOOUNPOTdHVFJZOFVKVDhvdnFZV0Mza1AtU2prOEZoTkwtRWliOEozSXJfLTdRSWdGMHNZTEZpdmF6ckl3TWFDNFZmYTBFX01uNkZqTld2ZXNPaGhuZ2Q0MGw5M0ZjQWFSSWlySTN2OFZtd0dIenF4WHVFUVdVOE1SM1h6TExOWDZPRFpkUkNZeGRULUg0RTN0ekNIb3A4RnlVMWJyS1J6MDJpMXBSU0ZOVmxNY2FsekF6c1BqUUVIQ2RxN2xxaXdkTkI3VkxySS05SUVna20tancyQjFpQnZoNFU1aXdwLXhaRnVQMzBqaEFqbG1vUjAw?oc=5"" target=""_blank"">Debunking dengue myths in India: Separating fact from fiction</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Times of India</font>"
dengue India,New study reveals impact of prior infections on dengue virus evolution in India - The Hindu,https://news.google.com/rss/articles/CBMiugFBVV95cUxPWFBUSXdtdTdKOWN1Uk9WNzB5WmhHcjZvVzVRZGRYN1RCaHNPRTNBUl9IQ2ZDT1BmRHlSaXcxUUtwd183M1g4TnBLY2JDXzBFMVRmcUpGY2VIZGItOE5scDliWGdzRlMzckZxOHFNbGxyN19MMUdmemVqWmlkWDdCNHlpaW5ibi1La1FMZnRvQmtxSHlrT092MFNPQnRUbjNhLTRIajJmbnE4MTNkUGlNekFIeVFQbzF3SUHSAcABQVVfeXFMT3N4NnVqdlloYV9fZzV6MWlPSXlHeko3WHMyX0F3elZ3b1VHRmRYdWZFMGh6Q00zZGp2VFNDU1I2a05MdDZ3aDVjM1RSTE1hcFJpTlAwanJWTFE4aWs3ZDlyRTJBaUt1eWJMNk9xdHVNX2hzcl9WdzFwX1oyY2ZSNWlfRVhBQkpkSTF0VHpFYktZWjJrTkV0WVNEdDV2UVF0d3VaNmNtN3o0SjZYTWtNd19RUTd5NzVTTDRuU1RGNXhm?oc=5,2023-04-08,"<a href=""https://news.google.com/rss/articles/CBMiugFBVV95cUxPWFBUSXdtdTdKOWN1Uk9WNzB5WmhHcjZvVzVRZGRYN1RCaHNPRTNBUl9IQ2ZDT1BmRHlSaXcxUUtwd183M1g4TnBLY2JDXzBFMVRmcUpGY2VIZGItOE5scDliWGdzRlMzckZxOHFNbGxyN19MMUdmemVqWmlkWDdCNHlpaW5ibi1La1FMZnRvQmtxSHlrT092MFNPQnRUbjNhLTRIajJmbnE4MTNkUGlNekFIeVFQbzF3SUHSAcABQVVfeXFMT3N4NnVqdlloYV9fZzV6MWlPSXlHeko3WHMyX0F3elZ3b1VHRmRYdWZFMGh6Q00zZGp2VFNDU1I2a05MdDZ3aDVjM1RSTE1hcFJpTlAwanJWTFE4aWs3ZDlyRTJBaUt1eWJMNk9xdHVNX2hzcl9WdzFwX1oyY2ZSNWlfRVhBQkpkSTF0VHpFYktZWjJrTkV0WVNEdDV2UVF0d3VaNmNtN3o0SjZYTWtNd19RUTd5NzVTTDRuU1RGNXhm?oc=5"" target=""_blank"">New study reveals impact of prior infections on dengue virus evolution in India</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Hindu</font>"
dengue India,"Dengue spikes: the view from West Bengal - Gavi, the Vaccine Alliance",https://news.google.com/rss/articles/CBMickFVX3lxTE50bUhTckt2dzBiNjBkWUo5bDlEeUVjTUJEaUFhdlhjNXhWSnFJbWJvRDZrM0hfbTRfY2ZBaXQzcTBWOG93SlVUVndnYjc5LU5peDAwcG1kbzJYZmw2TXp1STFaNk40WTY4UlhPRkhXUk9Jdw?oc=5,2023-12-01,"<a href=""https://news.google.com/rss/articles/CBMickFVX3lxTE50bUhTckt2dzBiNjBkWUo5bDlEeUVjTUJEaUFhdlhjNXhWSnFJbWJvRDZrM0hfbTRfY2ZBaXQzcTBWOG93SlVUVndnYjc5LU5peDAwcG1kbzJYZmw2TXp1STFaNk40WTY4UlhPRkhXUk9Jdw?oc=5"" target=""_blank"">Dengue spikes: the view from West Bengal</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Gavi, the Vaccine Alliance</font>"
dengue India,Dengue cases on the rise: Experts share tips for treatment at home - India Today,https://news.google.com/rss/articles/CBMiwAFBVV95cUxNUzJ5WHRyWnF6ZVB4UjlaaEo3MFI3NTFCRXczUDNtSm9FQlNmM2dZVUp5bTdtSkdGbnM5Rzcwd25oVUhrWENMZFFlV1dESWJUZ21Fc0Z0bzhERHl3Mk41RWVBZVp4S2EyUWZQdXZGbHE2cEstcXlQV3E0dXM1NmJYNndJaG91cWJVazFCRV9pMEszaG9sdFhjSGRMNjQ0YUllelNkY094NmdyRnYzRHlwOUlHeFpNRXl2TUYzSUdNTnXSAcYBQVVfeXFMTk8tVmJUQlU5TjR2cm5KU0Z6TnNmX2twM3VqY2w5Wkw0RWZMZzJDZnFudER1ZE12MkVjVFJsTXRsSDBnVkQyeC14V25HUzBYc2dScGhCQUZJU1FQX0FPMkRfNGR3ZENBNWV1NlRzMFNLMDRlUzlHTUhxbzJFWUtuLTlRYWtaVnlHdGFVSFF2ZGp3LVMyT2pldGNMeERsSGxBNFZReGxlemFtaTE0amJpVTktcjhiOW9SWXBBUGdWZU1vUG84QkdR?oc=5,2023-09-08,"<a href=""https://news.google.com/rss/articles/CBMiwAFBVV95cUxNUzJ5WHRyWnF6ZVB4UjlaaEo3MFI3NTFCRXczUDNtSm9FQlNmM2dZVUp5bTdtSkdGbnM5Rzcwd25oVUhrWENMZFFlV1dESWJUZ21Fc0Z0bzhERHl3Mk41RWVBZVp4S2EyUWZQdXZGbHE2cEstcXlQV3E0dXM1NmJYNndJaG91cWJVazFCRV9pMEszaG9sdFhjSGRMNjQ0YUllelNkY094NmdyRnYzRHlwOUlHeFpNRXl2TUYzSUdNTnXSAcYBQVVfeXFMTk8tVmJUQlU5TjR2cm5KU0Z6TnNmX2twM3VqY2w5Wkw0RWZMZzJDZnFudER1ZE12MkVjVFJsTXRsSDBnVkQyeC14V25HUzBYc2dScGhCQUZJU1FQX0FPMkRfNGR3ZENBNWV1NlRzMFNLMDRlUzlHTUhxbzJFWUtuLTlRYWtaVnlHdGFVSFF2ZGp3LVMyT2pldGNMeERsSGxBNFZReGxlemFtaTE0amJpVTktcjhiOW9SWXBBUGdWZU1vUG84QkdR?oc=5"" target=""_blank"">Dengue cases on the rise: Experts share tips for treatment at home</a>&nbsp;&nbsp;<font color=""#6f6f6f"">India Today</font>"
